,word,score,frequency,feature_proportion,eojeol_proportion,josa_variety,unique_josa_proportion
406,졸음,0.7519545,12,0.16666666666666666,0.0,2,1.0
407,적재,0.9921796428571429,72,0.2641509433962264,0.2638888888888889,5,1.0
408,통보,0.9663914095563139,381,0.8932926829268293,0.13910761154855644,46,0.9387755102040817
409,네이마르,0.6012356000000001,6,1.0,0.16666666666666666,2,0.6666666666666666
410,중년,0.9073576666666666,110,0.7297297297297297,0.6636363636363637,4,0.8
411,와글,0.4999565,5,0.6666666666666666,0.4,1,0.5
412,31개국,0.999707,5,1.0,0.4,1,1.0
413,정식재판,0.5497236363636363,20,0.9166666666666666,0.4,2,1.0
414,하루,0.9314980230263157,1137,0.6924829157175398,0.613896218117854,17,0.85
415,관행적,0.999725,17,1.0,0.058823529411764705,1,1.0
416,허상희,0.999707,8,1.0,0.875,1,1.0
417,공포정치,0.9502200000000001,11,1.0,0.09090909090909091,2,1.0
418,현장점검회의,0.8969623076923077,80,0.9285714285714286,0.475,4,0.6666666666666666
419,근본적,0.999691159090909,160,0.32592592592592595,0.15625,3,1.0
420,출결,0.9998744,33,1.0,0.8484848484848485,2,1.0
421,여자분들,0.999913,6,1.0,0.8333333333333334,1,1.0
422,11척,0.999913,5,1.0,0.2,1,1.0
423,금융소비자원,0.999867,3,1.0,0.6666666666666666,1,1.0
424,슈퍼태풍,0.0,16,0.0,1.0,0,0.0
425,이니스프리,0.8906367500000001,24,1.0,0.3333333333333333,3,0.75
426,알앤엘바이오,0.6293354444444446,42,1.0,0.35714285714285715,4,0.8
427,지하철,0.7516026874999999,511,0.5871559633027523,0.786692759295499,12,0.9230769230769231
428,영업이익,0.44196328660436135,577,0.8251928020565553,0.32582322357019067,10,0.9090909090909091
429,청주여자교도소,0.9997984285714285,10,1.0,0.3,2,1.0
430,예능프로그램,0.9339847368421054,191,0.8444444444444444,0.7643979057591623,8,0.8888888888888888
431,보도자료제목,0.0,5,0.0,1.0,0,0.0
432,도덕적,0.999431,29,0.4,0.8275862068965517,2,1.0
433,위안부,0.997334,154,0.2,0.9675324675324676,1,1.0
434,포스코건설,0.6952354782608695,39,1.0,0.41025641025641024,3,0.75
435,해골,0.99883,13,0.3333333333333333,0.7692307692307693,1,1.0
436,53초,0.9847062500000001,6,0.6666666666666666,0.0,2,1.0
437,917억4574만원,0.9976295,3,1.0,0.3333333333333333,2,1.0
438,4천만원,0.6687224444444444,12,1.0,0.25,3,0.75
439,기고문,0.7522154999999999,3,1.0,0.3333333333333333,2,1.0
440,호칭,0.8216485,17,0.875,0.058823529411764705,6,0.8571428571428571
441,7일간,0.999867,14,1.0,0.7142857142857143,1,1.0
442,세종역,0.8016311999999999,28,1.0,0.8214285714285714,4,1.0
443,슈스케,0.999867,8,1.0,0.875,1,1.0
444,집회,0.9347763950617284,124,0.9529411764705882,0.31451612903225806,7,0.7777777777777778
445,면사무소,0.9990736250000001,11,1.0,0.2727272727272727,4,1.0
446,100여개,0.9998660742049469,293,1.0,0.034129692832764506,2,1.0
447,발끈,0.979694,13,1.0,0.07692307692307693,4,1.0
448,선보일지,0.505755,22,1.0,0.9545454545454546,1,1.0
449,소비재,0.71869875,23,0.7272727272727273,0.5217391304347826,3,0.75
450,무료배송,0.5052395,3,1.0,0.3333333333333333,2,1.0
451,단풍,0.8855519839572192,363,0.6607773851590106,0.22038567493112948,12,0.9230769230769231
452,다우존스,0.9476890000000001,224,0.5714285714285714,0.8125,2,1.0
453,기름,0.7806941694915255,113,0.59,0.11504424778761062,7,0.7
454,30여분,0.999185,8,1.0,0.875,1,1.0
455,미다스,0.999867,3,1.0,0.6666666666666666,1,1.0
456,의료관광,0.999913,9,0.25,0.5555555555555556,1,1.0
457,흡연,0.48531966666666665,99,0.44594594594594594,0.25252525252525254,8,0.7272727272727273
458,미션,0.47848056756756757,295,0.8505747126436781,0.4101694915254237,12,0.8571428571428571
459,동백섬,1.0,17,1.0,0.8823529411764706,1,1.0
460,나무판,0.5015456666666667,8,0.42857142857142855,0.125,2,0.6666666666666666
461,진흙,0.7861941428571428,57,0.1346153846153846,0.08771929824561403,5,0.8333333333333334
462,개발권역,0.9997250000000001,3,1.0,0.0,1,1.0
463,관광주간,0.99972,3,0.6666666666666666,0.0,1,1.0
464,7시,0.968569016,723,0.3255208333333333,0.46887966804979253,10,0.9090909090909091
465,그래픽,0.8653372972972972,129,0.7115384615384616,0.5968992248062015,6,0.8571428571428571
466,임씨,0.5788375789473684,22,1.0,0.13636363636363635,6,0.8571428571428571
467,2코스,0.33323566666666665,11,1.0,0.7272727272727273,1,0.5
468,전력생산,0.999867,7,0.16666666666666666,0.14285714285714285,1,1.0
469,차별금지법,0.999505875,9,1.0,0.1111111111111111,4,1.0
470,15일,0.972914343373494,457,0.9764705882352941,0.6280087527352297,14,0.9333333333333333
471,중요성,0.6004049220779221,174,1.0,0.11494252873563218,6,0.8571428571428571
472,군사분야,0.7499335,4,1.0,0.0,2,0.6666666666666666
473,시카고,0.9264753103448276,114,0.6170212765957447,0.5877192982456141,7,0.7777777777777778
474,추격,0.7292881926605506,175,0.8134328358208955,0.2342857142857143,23,0.92
475,금속제,0.999867,3,1.0,0.6666666666666666,1,1.0
476,이주민들,0.9005655999999999,5,1.0,0.0,3,1.0
477,문화산업,0.5630096250000001,44,0.19047619047619047,0.045454545454545456,4,0.8
478,페널티,0.90037,12,0.8333333333333334,0.5,3,1.0
479,새끼,0.3073960769230769,44,0.6842105263157895,0.5681818181818182,2,0.5
480,신장기능검사,0.0,6,0.0,1.0,0,0.0
481,친구추,0.997334,13,0.3076923076923077,0.0,1,1.0
482,강보합,0.8347246666666667,31,0.15,0.3548387096774194,2,1.0
483,핀탄,0.9996993333333334,4,1.0,0.25,3,1.0
484,크레디트,0.99972,5,0.25,0.2,1,1.0
485,전봇대,0.7685195384615384,17,1.0,0.23529411764705882,6,0.8571428571428571
486,정치세력,0.812937625,18,0.5,0.1111111111111111,6,0.8571428571428571
487,코다브릿지,0.999867,4,1.0,0.5,1,1.0
488,900만원,0.8014078,14,0.7142857142857143,0.5,2,1.0
489,에버랜드,0.7492111666666667,49,0.631578947368421,0.6122448979591837,4,0.8
490,추적극,0.9995456666666667,3,1.0,0.0,2,1.0
491,호놀룰루,0.7495675,13,0.6666666666666666,0.5384615384615384,2,0.6666666666666666
492,종어,0.7987756,22,1.0,0.5454545454545454,2,0.6666666666666666
493,허위사실,0.5494226212121213,111,0.9705882352941176,0.38738738738738737,6,0.8571428571428571
494,20160503,0.0,5,0.0,1.0,0,0.0
495,해외원,1.0,14,0.07142857142857142,0.0,1,1.0
496,새마을운동글로벌리,1.0,11,0.6363636363636364,0.0,1,1.0
497,민낯,0.697172,26,0.8571428571428571,0.19230769230769232,5,1.0
498,못골시장,0.6037526,8,1.0,0.375,2,1.0
499,2018년말,0.99961,11,1.0,0.45454545454545453,1,1.0
500,갤럭시클럽,0.7155562857142856,10,1.0,0.3,3,0.75
501,창조인력양성사업단,0.999819,3,1.0,0.3333333333333333,2,1.0
502,아크,0.99883,35,0.21212121212121213,0.05714285714285714,1,1.0
503,문예지,0.52093,6,1.0,0.5,3,1.0
504,3월께,1.0,6,1.0,0.5,1,1.0
505,다면적,0.999725,3,1.0,0.6666666666666666,1,1.0
506,음용률,0.41295599999999993,18,1.0,0.3888888888888889,1,0.5
507,매운탕,0.7511128749999999,32,0.42105263157894735,0.40625,4,0.8
508,체류자,0.9996816666666667,17,0.25,0.29411764705882354,2,1.0
509,북새통,0.6569303846153846,14,1.0,0.07142857142857142,4,1.0
510,서클링,0.5,4,1.0,0.0,1,0.5
511,보드게임,0.628779,10,1.0,0.6,3,1.0
512,폭풍우,0.9982,17,1.0,0.5294117647058824,3,1.0
513,법제화,0.9967113000000001,16,0.9090909090909091,0.3125,8,1.0
514,아지안자흐,0.998082,7,1.0,0.7142857142857143,2,1.0
515,현대백화점면세점,0.0,3,0.0,1.0,0,0.0
516,학부모들,0.7729027500000001,46,0.9777777777777777,0.021739130434782608,9,0.9
517,한바퀴,0.999605,6,1.0,0.8333333333333334,1,1.0
518,4월1일,0.752167,4,1.0,0.5,2,1.0
519,여행객들,0.7947073529411766,17,1.0,0.0,5,0.8333333333333334
520,임원경제지,0.9532867500000001,7,1.0,0.42857142857142855,2,1.0
521,지엠오,0.8658210000000001,14,0.8888888888888888,0.35714285714285715,4,0.8
522,어획량,0.85043715,27,1.0,0.25925925925925924,6,0.8571428571428571
523,서양미술사,0.999818,3,1.0,0.0,2,1.0
524,여간,0.999867,17,1.0,0.17647058823529413,1,1.0
525,사장들,0.4995925,4,1.0,0.0,1,0.5
526,원스토어,0.7582389047619048,24,1.0,0.125,7,0.875
527,가스점화기,0.9994500000000001,5,1.0,0.0,2,1.0
528,한국외교협회,0.0,4,0.0,1.0,0,0.0
529,계보,0.9831433333333333,31,1.0,0.03225806451612903,2,1.0
530,커낼웨이역,0.999185,5,1.0,0.8,1,1.0
531,행복,0.9251423762541809,1221,0.505922165820643,0.03194103194103194,43,0.9772727272727273
532,막상막하,0.999867,5,1.0,0.6,1,1.0
533,아디다스,0.9979283333333333,29,1.0,0.5862068965517241,3,1.0
534,석유화학,0.7998414,86,0.10416666666666667,0.4418604651162791,4,0.8
535,언니,0.564464153846154,258,0.46706586826347307,0.35271317829457366,12,0.6666666666666666
536,공판준비기일,0.4995925,4,1.0,0.5,1,0.5
537,위성방송,0.0,9,0.0,1.0,0,0.0
538,재일교포,0.99883,4,0.5,0.5,1,1.0
539,저커버그,0.4376417916666666,35,1.0,0.3142857142857143,3,0.75
540,투자양해각서,0.9996705,6,1.0,0.3333333333333333,2,1.0
541,유성온천문화공원,0.9997156666666668,4,1.0,0.25,2,1.0
542,4553,0.0,4,0.0,1.0,0,0.0
543,핵심부품,0.999867,13,0.375,0.38461538461538464,1,1.0
544,9호점,0.504724,7,0.3333333333333333,0.5714285714285714,1,1.0
545,합동강의실,0.999707,3,1.0,0.3333333333333333,1,1.0
546,우승,0.6447542028985508,271,0.6244343891402715,0.18450184501845018,21,0.8076923076923077
547,796명,0.6037231999999999,5,1.0,0.0,2,1.0
548,불평,0.944382090909091,50,0.22448979591836735,0.02,10,1.0
549,항일의병,0.4995925,5,1.0,0.6,1,0.5
550,로컬푸드,0.999275,5,0.6666666666666666,0.4,2,1.0
551,대위,0.7378279999999999,6,0.6,0.16666666666666666,3,1.0
552,얽매,1.0,11,0.8181818181818182,0.0,3,1.0
553,겉으,0.99974,41,0.8780487804878049,0.0,2,1.0
554,민박업,0.5872241666666667,8,0.75,0.0,2,1.0
555,겹말,0.9991909999999999,3,0.6666666666666666,0.0,2,1.0
556,1년물,0.4999565,3,1.0,0.3333333333333333,1,0.5
557,시범,0.5037008235294117,331,0.07391304347826087,0.30513595166163143,3,0.6
558,10만대,0.999605,4,1.0,0.5,1,1.0
559,결정세액,0.99931875,10,1.0,0.6,2,1.0
560,아니므,0.99883,12,1.0,0.0,1,1.0
561,동창,0.8329196666666666,46,0.5806451612903226,0.32608695652173914,5,0.7142857142857143
562,몸무게,0.7617666666666667,55,1.0,0.23636363636363636,7,0.875
563,무료공연,0.504724,3,1.0,0.3333333333333333,1,1.0
564,22명,0.9290060000000001,15,1.0,0.5333333333333333,5,1.0
565,명장면들,0.9285477142857143,7,1.0,0.0,2,1.0
566,중도퇴임,0.669816,3,1.0,0.0,2,1.0
567,제대군인국장,0.9991850000000001,4,1.0,0.25,1,1.0
568,트릭,0.504724,14,0.5,0.5714285714285714,1,1.0
569,빼놓,0.2696470684931507,73,1.0,0.0,1,0.125
570,신입직원,0.6285212499999999,5,1.0,0.2,2,1.0
571,현안과제,0.93776,15,1.0,0.0,1,1.0
572,코난,0.999913,9,1.0,0.8888888888888888,1,1.0
573,유리,0.903736693877551,438,0.6621621621621622,0.1552511415525114,27,0.9642857142857143
574,천안아산,0.999867,8,0.2,0.375,1,1.0
575,친필,0.9990135,36,0.10526315789473684,0.4722222222222222,2,1.0
576,손해배상액,0.999185,3,1.0,0.6666666666666666,1,1.0
577,사전교육,0.669787,3,1.0,0.0,2,1.0
578,선정위원회,0.4999335,4,1.0,0.0,1,0.5
579,마을꽃밭,0.252362,17,1.0,0.7647058823529411,1,0.5
580,성욕,0.7369514117647059,23,1.0,0.2608695652173913,5,0.8333333333333334
581,1500억원,0.6665246666666667,15,0.42857142857142855,0.5333333333333333,2,0.6666666666666666
582,고택,0.9847696363636362,37,1.0,0.10810810810810811,4,1.0
583,약술담그기,0.0,3,0.0,1.0,0,0.0
584,개관식,0.8345386666666667,6,1.0,0.5,3,1.0
585,귀신,0.41029309090909083,28,0.5238095238095238,0.25,4,0.8
586,현금,0.735176326693227,575,0.5627802690582959,0.22434782608695653,8,0.8888888888888888
587,시설개량,0.999185,10,1.0,0.9,1,1.0
588,10건,0.8512127999999999,18,1.0,0.4444444444444444,5,1.0
589,휴양마을,0.9902089999999999,5,1.0,0.0,4,1.0
590,장애아,0.4998025,15,0.13333333333333333,0.0,1,0.5
591,룩스,0.6561564999999999,13,1.0,0.5384615384615384,4,0.8
592,1881만원,0.7746347272727273,17,1.0,0.35294117647058826,4,1.0
593,망사스타킹,0.999725,3,1.0,0.3333333333333333,1,1.0
594,몰두,0.9926692,79,0.8666666666666667,0.05063291139240506,14,1.0
595,자활근,0.99883,5,0.6,0.0,1,1.0
596,골프존,0.7139017142857143,26,0.6666666666666666,0.19230769230769232,3,0.75
597,전문분야,0.832875,9,0.75,0.1111111111111111,2,0.6666666666666666
598,전염,1.0,30,0.13333333333333333,0.0,4,1.0
599,알랭,0.999867,6,1.0,0.8333333333333334,1,1.0
600,남형,0.505755,12,1.0,0.0,1,1.0
601,공공임대,0.499415,53,0.13333333333333333,0.4339622641509434,1,0.5
602,브리핑룸,0.9820290357142857,56,1.0,0.0,2,1.0
603,장선,0.6661233333333333,30,0.1,0.0,1,0.5
604,뉘우침,0.8348193333333332,3,1.0,0.0,2,1.0
605,고정력,0.999185,5,1.0,0.0,1,1.0
606,오적,0.752362,21,1.0,0.9047619047619048,2,1.0
607,시장규제,0.96874,6,1.0,0.6666666666666666,2,1.0
608,귓속말,0.669426,4,1.0,0.25,2,1.0
609,퇴직연금펀드,0.0,3,0.0,1.0,0,0.0
610,대비,0.9897127404326121,2391,0.8851251840942562,0.7160184023421162,32,0.9142857142857143
611,파주,0.8749138888888889,113,0.14754098360655737,0.46017699115044247,5,0.8333333333333334
612,4억원대,0.666145,4,1.0,0.25,2,0.6666666666666666
613,생활협동조합,0.999185,3,1.0,0.3333333333333333,1,1.0
614,착각,0.8445931025641025,61,0.8863636363636364,0.2786885245901639,19,1.0
615,4천284,0.0,4,0.0,1.0,0,0.0
616,1천848만원,0.504724,4,1.0,0.0,1,1.0
617,내레이션,0.723727,38,1.0,0.5263157894736842,5,0.8333333333333334
618,마력,0.8896353333333332,9,1.0,0.0,2,1.0
619,무단복제,0.0,907,0.0,1.0,0,0.0
620,미적,0.4995685,18,0.8888888888888888,0.5,1,0.25
621,화재,0.9409613972602741,198,0.5748031496062992,0.35858585858585856,11,0.9166666666666666
622,원자력,0.7275604545454545,257,0.12716763005780346,0.32684824902723736,4,0.8
623,주가등락률,0.33374638888888886,20,1.0,0.1,2,0.6666666666666666
624,약가협상,0.0,5,0.0,1.0,0,0.0
625,제주어업사무소,0.7987756,6,1.0,0.16666666666666666,2,0.6666666666666666
626,타임스,0.3994108,707,0.007204610951008645,0.018387553041018388,2,0.6666666666666666
627,불문,0.9949300588235294,30,0.8947368421052632,0.36666666666666664,6,1.0
628,행정부지사,0.872951125,16,1.0,0.5,2,0.6666666666666666
629,혈맹,0.504724,44,0.14285714285714285,0.8409090909090909,1,1.0
630,사실감,0.8346073333333334,6,1.0,0.5,3,1.0
631,대체투자,0.798669,18,0.7142857142857143,0.6111111111111112,4,1.0
632,국문학,0.999913,3,0.6666666666666666,0.0,1,1.0
633,승리하더라,0.505755,4,1.0,0.0,1,1.0
634,3조1180억원,0.87597475,4,1.0,0.0,2,1.0
635,보름달,0.62580825,6,0.8,0.16666666666666666,3,0.75
636,사돈,0.8974039310344828,150,0.2265625,0.14666666666666667,6,1.0
637,제국의아이들,0.5452001818181819,28,1.0,0.6071428571428571,3,0.75
638,19시,0.9998049999999999,18,0.9230769230769231,0.2777777777777778,2,1.0
639,덕분,0.9925775704225354,295,0.9895470383275261,0.02711864406779661,16,0.8888888888888888
640,세계시장,0.9997977333333333,24,1.0,0.375,6,1.0
641,필기,0.6652686666666666,96,0.07058823529411765,0.11458333333333333,3,0.6
642,저항가능성,0.95332015625,32,1.0,0.0,3,1.0
643,골짜기,0.7298206666666668,15,1.0,0.0,6,0.75
644,미술대학,0.9994123333333333,6,1.0,0.5,2,1.0
645,제네바,0.9997070000000001,25,1.0,0.6,1,1.0
646,배트맨,0.99986,8,1.0,0.75,2,1.0
647,통풍,0.7191082333333333,38,0.9375,0.15789473684210525,5,1.0
648,매형,0.9995906666666666,5,1.0,0.4,3,1.0
649,171마리,0.9991756666666666,3,1.0,0.0,2,1.0
650,250만원,0.999913,5,1.0,0.8,1,1.0
651,히들스턴,0.9997763333333333,11,1.0,0.45454545454545453,3,1.0
652,중소업체,0.9869096,17,0.5,0.4117647058823529,4,1.0
653,침수차,0.787318,15,0.5555555555555556,0.4,3,0.75
654,흥행,0.8367691975308641,338,0.6864406779661016,0.30177514792899407,22,0.9565217391304348
655,설악행각,0.0,4,0.0,1.0,0,0.0
656,1월31일,0.99961,3,0.6666666666666666,0.0,1,1.0
657,예로,1.0,45,1.0,0.7777777777777778,1,1.0
658,아스날,0.3331753333333333,7,1.0,0.14285714285714285,2,0.6666666666666666
659,대구자랑운동,0.999913,3,1.0,0.6666666666666666,1,1.0
660,공공분양,0.8748916250000001,14,0.8888888888888888,0.35714285714285715,5,0.8333333333333334
661,한화리조트,0.999707,4,1.0,0.75,1,1.0
662,똑같,0.32781015384615386,222,0.9954954954954955,0.0,2,0.18181818181818182
663,음성주유소,0.978819,6,1.0,0.0,3,1.0
664,퇴직일,0.999867,5,1.0,0.8,1,1.0
665,40여개,0.999867,13,1.0,0.7692307692307693,1,1.0
666,상승,0.9040702717041801,2459,0.5918173168411037,0.14518096787311915,52,0.896551724137931
667,격발,0.9550759166666666,15,1.0,0.2,8,1.0
668,우정혁신도시,0.9981293333333334,7,1.0,0.5714285714285714,2,1.0
669,펀드가입,0.0,7,0.0,1.0,0,0.0
670,730,0.951425,23,0.09090909090909091,0.5217391304347826,1,1.0
671,1호,0.3288184897959184,293,0.5025641025641026,0.33447098976109213,7,0.5
672,뒤쪽,0.8955366052631577,45,1.0,0.15555555555555556,7,1.0
673,트렌치코트,0.7016188823529412,25,1.0,0.32,5,0.8333333333333334
674,톤온톤,0.999725,8,1.0,0.875,1,1.0
675,위령탑,0.999707,24,1.0,0.9583333333333334,1,1.0
676,박지성,0.499955875,19,0.7272727272727273,0.42105263157894735,3,0.75
677,1건,0.9100376363636363,25,0.6470588235294118,0.32,5,1.0
678,원로들,0.5011509999999999,5,1.0,0.0,2,0.6666666666666666
679,투자유치,0.9365669375,58,0.9411764705882353,0.7068965517241379,5,0.8333333333333334
680,우엉차,0.41148644117647054,85,1.0,0.6,2,0.6666666666666666
681,철도문화,0.999605,8,0.125,0.0,1,1.0
682,십시일반,0.81605675,11,1.0,0.6363636363636364,3,1.0
683,누리나비,0.99883,12,1.0,0.5,1,1.0
684,소년체전,0.9999066666666666,3,1.0,0.0,2,1.0
685,도넛,0.9998555000000001,15,0.6666666666666666,0.4,4,1.0
686,칩셋,0.7519545,23,1.0,0.9130434782608695,2,1.0
687,점검,0.8906844882506529,585,0.7929606625258799,0.17435897435897435,37,0.9736842105263158
688,기항지,0.9994149999999999,5,1.0,0.2,3,1.0
689,신용도,0.5120248000000001,5,1.0,0.0,4,0.8
690,종북세력,0.9995896666666666,3,1.0,0.0,2,1.0
691,도서관,0.8027049069767442,228,0.8113207547169812,0.5350877192982456,11,0.9166666666666666
692,유로스톡스50지수,0.6664033333333333,3,1.0,0.0,1,0.5
693,군산장례식장,0.0,12,0.0,1.0,0,0.0
694,안전운행,0.8622211111111111,19,1.0,0.05263157894736842,2,1.0
695,폐막,0.9562102499999999,54,0.24,0.07407407407407407,3,1.0
696,여고생,0.8486115000000001,159,0.7666666666666667,0.6226415094339622,8,0.8888888888888888
697,장족,0.999867,3,1.0,0.0,1,1.0
698,광고영업,0.5753612857142857,8,1.0,0.125,2,1.0
699,예비관객,0.99989,3,0.6666666666666666,0.0,2,1.0
700,만점자,0.998469,3,1.0,0.3333333333333333,2,1.0
701,공급량,0.58076025,17,1.0,0.29411764705882354,4,0.8
702,게임용,0.49986,13,0.6666666666666666,0.7692307692307693,1,0.5
703,플랫폼들,0.5015746666666666,3,1.0,0.0,2,0.6666666666666666
704,법학,0.8198354999999999,55,0.4489795918367347,0.10909090909090909,3,1.0
705,8주,0.99972,27,0.07692307692307693,0.037037037037037035,1,1.0
706,정치적으로,0.31714166666666666,37,1.0,0.918918918918919,1,0.5
707,이동점포,0.0,11,0.0,1.0,0,0.0
708,빽빽,0.9982668181818183,11,1.0,0.0,4,1.0
709,소나무들,0.99955925,4,1.0,0.0,3,1.0
710,24개사,0.968295,5,1.0,0.6,2,1.0
711,증권정보제공,0.0,39,0.0,1.0,0,0.0
712,반세기,0.9996625,10,1.0,0.8,2,1.0
713,신세계백화점,0.499909,40,1.0,0.85,2,0.6666666666666666
714,에코마케팅,0.999867,4,1.0,0.75,1,1.0
715,0514,0.0,12,0.0,1.0,0,0.0
716,벼룩시장,0.6903456874999999,26,0.9411764705882353,0.34615384615384615,4,1.0
717,106,0.951425,60,0.018518518518518517,0.1,1,1.0
718,상영작,0.999197375,14,1.0,0.42857142857142855,3,1.0
719,촬영해야,0.9734395,3,1.0,0.3333333333333333,2,1.0
720,수분,0.7985149687499999,76,0.6956521739130435,0.39473684210526316,3,1.0
721,대북결재사건,0.999769,6,1.0,0.5,2,1.0
722,32억8400만원,0.9172248333333334,6,1.0,0.0,2,1.0
723,해수면,0.9995456666666667,20,0.6666666666666666,0.55,5,1.0
724,이달말,0.9997995,29,1.0,0.5862068965517241,3,1.0
725,상장사들,0.9292795714285713,7,1.0,0.0,2,1.0
726,산부인과학회,0.0,4,0.0,1.0,0,0.0
727,각오,0.8332862848101266,168,0.9693251533742331,0.02976190476190476,11,0.8461538461538461
728,야당의원,0.4995925,7,0.2857142857142857,0.0,1,0.5
729,중개업자,0.6952954782608696,62,0.8214285714285714,0.5483870967741935,6,0.75
730,분홍이,0.8453129166666667,14,1.0,0.14285714285714285,7,0.875
731,소주,0.8681242580645161,118,0.4492753623188406,0.4152542372881356,6,0.8571428571428571
732,생맥주,0.968295,3,1.0,0.3333333333333333,2,1.0
733,음모,0.973857576923077,74,0.7761194029850746,0.0945945945945946,5,0.8333333333333334
734,사과,0.9160706595744679,456,0.7790055248618785,0.20614035087719298,33,0.9428571428571428
735,한국지엠,0.3197392,155,0.3968253968253968,0.5935483870967742,1,0.5
736,블루오션,0.7746263636363636,19,0.9166666666666666,0.3684210526315789,3,1.0
737,박세영,0.8443628000000001,48,1.0,0.0625,2,0.6666666666666666
738,유리막,0.999185,5,1.0,0.8,1,1.0
739,자산성장,1.0,9,0.125,0.1111111111111111,1,1.0
